time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
6.6,3,5.4396,4.397,2.0,20.0,10.0,2.0,0.6304,2.8414
6.6,4,3.5438,-1.5434,2.0,20.0,10.0,2.0,0.5619,2.8414
6.6,5,3.5383,6.5086,2.0,20.0,10.0,2.0,0.5943,2.8414
6.7,1,8.1016,2.125,2.0,20.0,10.0,2.0,0.0,2.8397
6.7,2,5.6476,0.4547,2.0,20.0,10.0,2.0,0.561,2.8397
6.7,3,5.4922,4.3465,2.0,20.0,10.0,2.0,0.6484,2.8397
6.7,4,3.6084,-1.5863,2.0,20.0,10.0,2.0,0.5714,2.8397
6.7,5,3.6027,6.4663,2.0,20.0,10.0,2.0,0.6044,2.8397
6.8,1,8.1761,2.0774,2.0,20.0,10.0,2.0,0.0,2.838
6.8,2,5.7134,0.411,2.0,20.0,10.0,2.0,0.5705,2.838
6.8,3,5.5459,4.2952,2.0,20.0,10.0,2.0,0.6668,2.838
6.8,4,3.6742,-1.63,2.0,20.0,10.0,2.0,0.5809,2.838
6.8,5,3.6683,6.4233,2.0,20.0,10.0,2.0,0.6144,2.838
6.9,1,8.2525,2.0304,2.0,20.0,10.0,2.0,0.0,2.8366
6.9,2,5.7805,0.367,2.0,20.0,10.0,2.0,0.5798,2.8366
6.9,3,5.6008,4.2431,2.0,20.0,10.0,2.0,0.6856,2.8366
6.9,4,3.7412,-1.6742,2.0,20.0,10.0,2.0,0.5905,2.8366
6.9,5,3.7351,6.3797,2.0,20.0,10.0,2.0,0.6243,2.8366
7.0,1,8.3308,1.9841,2.0,20.0,10.0,2.0,0.0,2.8354
7.0,2,5.8492,0.3227,2.0,20.0,10.0,2.0,0.5888,2.8354
7.0,3,5.6568,4.1902,2.0,20.0,10.0,2.0,0.7048,2.8354
7.0,4,3.8096,-1.7188,2.0,20.0,10.0,2.0,0.6,2.8354
7.0,5,3.8032,6.3358,2.0,20.0,10.0,2.0,0.6341,2.8354
7.1,1,8.411,1.9386,2.0,20.0,10.0,2.0,0.0,2.8344
7.1,2,5.9194,0.2782,2.0,20.0,10.0,2.0,0.5975,2.8344
7.1,3,5.7141,4.1367,2.0,20.0,10.0,2.0,0.7245,2.8344
7.1,4,3.8793,-1.7636,2.0,20.0,10.0,2.0,0.6093,2.8344
7.1,5,3.8728,6.2915,2.0,20.0,10.0,2.0,0.6436,2.8344
7.2,1,8.493,1.8942,2.0,20.0,10.0,2.0,0.0,2.8337
7.2,2,5.9912,0.2337,2.0,20.0,10.0,2.0,0.6059,2.8337
7.2,3,5.7726,4.0826,2.0,20.0,10.0,2.0,0.7446,2.8337
7.2,4,3.9505,-1.8085,2.0,20.0,10.0,2.0,0.6185,2.8337
7.2,5,3.9438,6.2471,2.0,20.0,10.0,2.0,0.6528,2.8337
7.3,1,8.5769,1.8509,2.0,20.0,10.0,2.0,0.0,2.8333
7.3,2,6.0647,0.1894,2.0,20.0,10.0,2.0,0.6139,2.8333
7.3,3,5.8324,4.0279,2.0,20.0,10.0,2.0,0.7652,2.8333
7.3,4,4.0233,-1.8534,2.0,20.0,10.0,2.0,0.6276,2.8333
7.3,5,4.0164,6.2028,2.0,20.0,10.0,2.0,0.6618,2.8333
7.4,1,8.6629,1.8092,2.0,20.0,10.0,2.0,0.0,2.8334
7.4,2,6.1395,0.1452,2.0,20.0,10.0,2.0,0.6219,2.8334
7.4,3,5.8935,3.9729,2.0,20.0,10.0,2.0,0.7866,2.8334
7.4,4,4.0976,-1.8979,2.0,20.0,10.0,2.0,0.6366,2.8334
7.4,5,4.0906,6.1587,2.0,20.0,10.0,2.0,0.6705,2.8334
7.5,1,8.751,1.769,2.0,20.0,10.0,2.0,0.0,2.8338
7.5,2,6.216,0.1013,2.0,20.0,10.0,2.0,0.6298,2.8338
7.5,3,5.956,3.9175,2.0,20.0,10.0,2.0,0.8088,2.8338
7.5,4,4.1736,-1.9421,2.0,20.0,10.0,2.0,0.6456,2.8338
7.5,5,4.1665,6.1149,2.0,20.0,10.0,2.0,0.6792,2.8338
7.6,1,8.8412,1.7306,2.0,20.0,10.0,2.0,0.0,2.8356
7.6,2,6.294,0.0579,2.0,20.0,10.0,2.0,0.6376,2.8356
7.6,3,6.0198,3.8619,2.0,20.0,10.0,2.0,0.8318,2.8356
7.6,4,4.2513,-1.9857,2.0,20.0,10.0,2.0,0.6546,2.8356
7.6,5,4.2434,6.072,2.0,20.0,10.0,2.0,0.6884,2.8356
7.7,1,8.9334,1.694,2.0,20.0,10.0,2.0,0.0,2.8387
7.7,2,6.3737,0.0152,2.0,20.0,10.0,2.0,0.6453,2.8387
7.7,3,6.0851,3.8061,2.0,20.0,10.0,2.0,0.8557,2.8387
7.7,4,4.3308,-2.0285,2.0,20.0,10.0,2.0,0.6635,2.8387
7.7,5,4.3213,6.0303,2.0,20.0,10.0,2.0,0.6985,2.8387
7.8,1,9.0277,1.6593,2.0,20.0,10.0,2.0,0.0,2.8433
7.8,2,6.4552,-0.0266,2.0,20.0,10.0,2.0,0.653,2.8433
7.8,3,6.1518,3.7502,2.0,20.0,10.0,2.0,0.8806,2.8433
7.8,4,4.412,-2.0705,2.0,20.0,10.0,2.0,0.6724,2.8433
7.8,5,4.4002,5.9898,2.0,20.0,10.0,2.0,0.7093,2.8433
7.9,1,9.1239,1.6266,2.0,20.0,10.0,2.0,0.0,2.849
7.9,2,6.5385,-0.0675,2.0,20.0,10.0,2.0,0.6606,2.849
7.9,3,6.22,3.6944,2.0,20.0,10.0,2.0,0.9065,2.849
7.9,4,4.4951,-2.1114,2.0,20.0,10.0,2.0,0.6812,2.849
7.9,5,4.4802,5.9506,2.0,20.0,10.0,2.0,0.7206,2.849
8.0,1,9.2221,1.5961,2.0,20.0,10.0,2.0,0.0,2.856
8.0,2,6.6235,-0.1072,2.0,20.0,10.0,2.0,0.6681,2.856
8.0,3,6.2896,3.6386,2.0,20.0,10.0,2.0,0.9335,2.856
8.0,4,4.58,-2.1512,2.0,20.0,10.0,2.0,0.69,2.856
8.0,5,4.5615,5.9126,2.0,20.0,10.0,2.0,0.7325,2.856
8.1,1,9.3222,1.5678,2.0,20.0,10.0,2.0,0.0,2.8643
8.1,2,6.7104,-0.1457,2.0,20.0,10.0,2.0,0.6755,2.8643
8.1,3,6.3607,3.5831,2.0,20.0,10.0,2.0,0.9616,2.8643
8.1,4,4.6668,-2.1897,2.0,20.0,10.0,2.0,0.6988,2.8643
8.1,5,4.6441,5.8759,2.0,20.0,10.0,2.0,0.7448,2.8643
8.2,1,9.4242,1.5419,2.0,20.0,10.0,2.0,0.0,2.8737
8.2,2,6.7992,-0.1827,2.0,20.0,10.0,2.0,0.683,2.8737
8.2,3,6.4333,3.5277,2.0,20.0,10.0,2.0,0.9909,2.8737
8.2,4,4.7555,-2.2267,2.0,20.0,10.0,2.0,0.7076,2.8737
8.2,5,4.728,5.8407,2.0,20.0,10.0,2.0,0.7575,2.8737
8.3,1,9.5279,1.5185,2.0,20.0,10.0,2.0,0.0,2.8843
8.3,2,6.8898,-0.2181,2.0,20.0,10.0,2.0,0.6903,2.8843
8.3,3,6.5075,3.4726,2.0,20.0,10.0,2.0,1.0214,2.8843
8.3,4,4.846,-2.2622,2.0,20.0,10.0,2.0,0.7163,2.8843
8.3,5,4.8133,5.8069,2.0,20.0,10.0,2.0,0.7706,2.8843
8.4,1,9.6334,1.4976,2.0,20.0,10.0,2.0,0.0,2.8906
8.4,2,6.9822,-0.2519,2.0,20.0,10.0,2.0,0.6977,2.8906
8.4,3,6.5833,3.4178,2.0,20.0,10.0,2.0,1.0531,2.8906
8.4,4,4.9384,-2.296,2.0,20.0,10.0,2.0,0.725,2.8906
8.4,5,4.8999,5.7746,2.0,20.0,10.0,2.0,0.7841,2.8906
8.5,1,9.7405,1.4794,2.0,20.0,10.0,2.0,0.0,2.8907
8.5,2,7.0765,-0.2839,2.0,20.0,10.0,2.0,0.705,2.8907
8.5,3,6.6606,3.3633,2.0,20.0,10.0,2.0,1.0861,2.8907
8.5,4,5.0326,-2.328,2.0,20.0,10.0,2.0,0.7337,2.8907
8.5,5,4.9878,5.7438,2.0,20.0,10.0,2.0,0.7978,2.8907
8.6,1,9.8493,1.4639,2.0,20.0,10.0,2.0,0.0,2.8907
8.6,2,7.1725,-0.3139,2.0,20.0,10.0,2.0,0.7123,2.8907
8.6,3,6.7397,3.3092,2.0,20.0,10.0,2.0,1.1203,2.8907
8.6,4,5.1286,-2.3581,2.0,20.0,10.0,2.0,0.7423,2.8907
8.6,5,5.0771,5.7147,2.0,20.0,10.0,2.0,0.8119,2.8907
8.7,1,9.9595,1.4512,2.0,20.0,10.0,2.0,0.0,2.8907
8.7,2,7.2704,-0.3419,2.0,20.0,10.0,2.0,0.7195,2.8907
8.7,3,6.8204,3.2554,2.0,20.0,10.0,2.0,1.1558,2.8907
8.7,4,5.2264,-2.3861,2.0,20.0,10.0,2.0,0.7509,2.8907
8.7,5,5.1531,5.6776,2.0,20.0,10.0,2.0,0.8375,2.8907
8.8,1,10.0712,1.4415,2.0,20.0,10.0,2.0,0.0,2.8907
8.8,2,7.3699,-0.3678,2.0,20.0,10.0,2.0,0.7267,2.8907
8.8,3,6.9029,3.2021,2.0,20.0,10.0,2.0,1.1926,2.8907
8.8,4,5.3259,-2.4119,2.0,20.0,10.0,2.0,0.7595,2.8907
8.8,5,5.2309,5.6421,2.0,20.0,10.0,2.0,0.8639,2.8907
8.9,1,10.1842,1.4348,2.0,20.0,10.0,2.0,0.0,2.8906
8.9,2,7.4709,-0.3913,2.0,20.0,10.0,2.0,0.7343,2.8906
8.9,3,6.9872,3.1492,2.0,20.0,10.0,2.0,1.2307,2.8906
8.9,4,5.4272,-2.4356,2.0,20.0,10.0,2.0,0.7681,2.8906
8.9,5,5.31,5.6081,2.0,20.0,10.0,2.0,0.8913,2.8906
9.0,1,10.2986,1.4311,2.0,20.0,10.0,2.0,0.0,2.8903
9.0,2,7.5732,-0.4124,2.0,20.0,10.0,2.0,0.742,2.8903
9.0,3,7.0734,3.0967,2.0,20.0,10.0,2.0,1.27,2.8903
9.0,4,5.5301,-2.4568,2.0,20.0,10.0,2.0,0.7766,2.8903
9.0,5,5.3903,5.5757,2.0,20.0,10.0,2.0,0.9197,2.8903
9.1,1,10.414,1.4306,2.0,20.0,10.0,2.0,0.0,2.8899
9.1,2,7.6769,-0.431,2.0,20.0,10.0,2.0,0.7501,2.8899
9.1,3,7.1616,3.0446,2.0,20.0,10.0,2.0,1.3106,2.8899
9.1,4,5.6346,-2.4756,2.0,20.0,10.0,2.0,0.7851,2.8899
9.1,5,5.4716,5.5447,2.0,20.0,10.0,2.0,0.9493,2.8899
9.2,1,10.5306,1.4333,2.0,20.0,10.0,2.0,0.0,2.8893
9.2,2,7.7818,-0.447,2.0,20.0,10.0,2.0,0.7583,2.8893
9.2,3,7.2522,2.9923,2.0,20.0,10.0,2.0,1.3523,2.8893
9.2,4,5.7406,-2.4918,2.0,20.0,10.0,2.0,0.7936,2.8893
9.2,5,5.5532,5.5157,2.0,20.0,10.0,2.0,0.9808,2.8893
9.3,1,10.6481,1.4393,2.0,20.0,10.0,2.0,0.0,2.8886
9.3,2,7.888,-0.4603,2.0,20.0,10.0,2.0,0.7667,2.8886
9.3,3,7.3456,2.9398,2.0,20.0,10.0,2.0,1.395,2.8886
9.3,4,5.8481,-2.5055,2.0,20.0,10.0,2.0,0.802,2.8886
9.3,5,5.635,5.4887,2.0,20.0,10.0,2.0,1.0144,2.8886
9.4,1,10.7665,1.4486,2.0,20.0,10.0,2.0,0.0,2.8877
9.4,2,7.9953,-0.4709,2.0,20.0,10.0,2.0,0.7754,2.8877
9.4,3,7.4419,2.887,2.0,20.0,10.0,2.0,1.4388,2.8877
9.4,4,5.9569,-2.5164,2.0,20.0,10.0,2.0,0.8104,2.8877
9.4,5,5.7167,5.4637,2.0,20.0,10.0,2.0,1.05,2.8877
9.5,1,10.8857,1.4613,2.0,20.0,10.0,2.0,0.0,2.8867
9.5,2,8.1038,-0.4788,2.0,20.0,10.0,2.0,0.7842,2.8867
9.5,3,7.5412,2.8339,2.0,20.0,10.0,2.0,1.4837,2.8867
9.5,4,6.0671,-2.5244,2.0,20.0,10.0,2.0,0.8188,2.8867
9.5,5,5.7981,5.4404,2.0,20.0,10.0,2.0,1.0878,2.8867
9.6,1,11.0056,1.4774,2.0,20.0,10.0,2.0,0.0,2.8855
9.6,2,8.2133,-0.4837,2.0,20.0,10.0,2.0,0.7932,2.8855
9.6,3,7.6438,2.7807,2.0,20.0,10.0,2.0,1.5297,2.8855
9.6,4,6.1785,-2.5297,2.0,20.0,10.0,2.0,0.8271,2.8855
9.6,5,5.8792,5.419,2.0,20.0,10.0,2.0,1.1279,2.8855
9.7,1,11.126,1.4969,2.0,20.0,10.0,2.0,0.0,2.8842
9.7,2,8.3238,-0.4857,2.0,20.0,10.0,2.0,0.8024,2.8842
9.7,3,7.7499,2.7274,2.0,20.0,10.0,2.0,1.5767,2.8842
9.7,4,6.2911,-2.5319,2.0,20.0,10.0,2.0,0.8354,2.8842
9.7,5,5.9597,5.3991,2.0,20.0,10.0,2.0,1.1704,2.8842
9.8,1,11.2469,1.52,2.0,20.0,10.0,2.0,0.0,2.8828
9.8,2,8.4351,-0.4848,2.0,20.0,10.0,2.0,0.8118,2.8828
9.8,3,7.8598,2.6742,2.0,20.0,10.0,2.0,1.6246,2.8828
9.8,4,6.4047,-2.5312,2.0,20.0,10.0,2.0,0.8437,2.8828
9.8,5,6.0395,5.3809,2.0,20.0,10.0,2.0,1.2154,2.8828
9.9,1,11.3681,1.5465,2.0,20.0,10.0,2.0,0.0,2.8811
9.9,2,8.5473,-0.4808,2.0,20.0,10.0,2.0,0.8213,2.8811
9.9,3,7.9739,2.6211,2.0,20.0,10.0,2.0,1.6734,2.8811
9.9,4,6.5193,-2.5273,2.0,20.0,10.0,2.0,0.852,2.8811
9.9,5,6.1183,5.3641,2.0,20.0,10.0,2.0,1.2631,2.8811
10.0,1,11.4896,1.5766,2.0,20.0,10.0,2.0,0.0,2.8793
10.0,2,8.6601,-0.4738,2.0,20.0,10.0,2.0,0.831,2.8793
10.0,3,8.0924,2.5686,2.0,20.0,10.0,2.0,1.7229,2.8793
10.0,4,6.6348,-2.5204,2.0,20.0,10.0,2.0,0.8603,2.8793
10.0,5,6.1959,5.3486,2.0,20.0,10.0,2.0,1.3136,2.8793
10.1,1,11.6112,1.6102,2.0,20.0,10.0,2.0,0.0,2.8773
10.1,2,8.7736,-0.4637,2.0,20.0,10.0,2.0,0.8409,2.8773
10.1,3,8.2158,2.5167,2.0,20.0,10.0,2.0,1.7729,2.8773
10.1,4,6.7511,-2.5102,2.0,20.0,10.0,2.0,0.8686,2.8773
10.1,5,6.2722,5.3345,2.0,20.0,10.0,2.0,1.3671,2.8773
10.2,1,11.7329,1.6474,2.0,20.0,10.0,2.0,0.0,2.8751
10.2,2,8.8876,-0.4504,2.0,20.0,10.0,2.0,0.851,2.8751
10.2,3,8.3444,2.466,2.0,20.0,10.0,2.0,1.8231,2.8751
10.2,4,6.868,-2.4968,2.0,20.0,10.0,2.0,0.8768,2.8751
10.2,5,6.347,5.3214,2.0,20.0,10.0,2.0,1.4238,2.8751
10.3,1,11.8545,1.6881,2.0,20.0,10.0,2.0,0.0,2.872
10.3,2,9.0023,-0.4353,2.0,20.0,10.0,2.0,0.8611,2.872
10.3,3,8.4784,2.4181,2.0,20.0,10.0,2.0,1.8726,2.872
10.3,4,6.9856,-2.4802,2.0,20.0,10.0,2.0,0.8851,2.872
10.3,5,6.4199,5.3094,2.0,20.0,10.0,2.0,1.4838,2.872
10.4,1,11.976,1.7323,2.0,20.0,10.0,2.0,0.0,2.8384
10.4,2,9.1179,-0.4195,2.0,20.0,10.0,2.0,0.8715,2.8384
10.4,3,8.6179,2.3746,2.0,20.0,10.0,2.0,1.9204,2.8384
10.4,4,7.1037,-2.4603,2.0,20.0,10.0,2.0,0.8934,2.8384
10.4,5,6.4909,5.2983,2.0,20.0,10.0,2.0,1.5472,2.8384
10.5,1,12.0973,1.78,2.0,20.0,10.0,2.0,0.0,2.7778
10.5,2,9.2341,-0.4024,2.0,20.0,10.0,2.0,0.8822,2.7778
10.5,3,8.7634,2.3353,2.0,20.0,10.0,2.0,1.9663,2.7778
10.5,4,7.2221,-2.4371,2.0,20.0,10.0,2.0,0.9017,2.7778
10.5,5,6.5597,5.2879,2.0,20.0,10.0,2.0,1.6144,2.7778
10.6,1,12.2182,1.8312,2.0,20.0,10.0,2.0,0.0,2.7191
10.6,2,9.351,-0.3836,2.0,20.0,10.0,2.0,0.8934,2.7191
10.6,3,8.9154,2.3003,2.0,20.0,10.0,2.0,2.0102,2.7191
10.6,4,7.3407,-2.4106,2.0,20.0,10.0,2.0,0.9102,2.7191
10.6,5,6.6261,5.2782,2.0,20.0,10.0,2.0,1.6854,2.7191
10.7,1,12.3387,1.8859,2.0,20.0,10.0,2.0,0.0,2.6624
10.7,2,9.4683,-0.363,2.0,20.0,10.0,2.0,0.9053,2.6624
10.7,3,9.0744,2.2701,2.0,20.0,10.0,2.0,2.0516,2.6624
10.7,4,7.4595,-2.3809,2.0,20.0,10.0,2.0,0.9188,2.6624
10.7,5,6.69,5.2691,2.0,20.0,10.0,2.0,1.7603,2.6624
10.8,1,12.4588,1.9439,2.0,20.0,10.0,2.0,0.0,2.6083
10.8,2,9.5858,-0.3402,2.0,20.0,10.0,2.0,0.918,2.6083
10.8,3,9.2409,2.2452,2.0,20.0,10.0,2.0,2.0902,2.6083
10.8,4,7.5783,-2.3479,2.0,20.0,10.0,2.0,0.9276,2.6083
10.8,5,6.7511,5.2603,2.0,20.0,10.0,2.0,1.8394,2.6083
10.9,1,12.5783,2.0054,2.0,20.0,10.0,2.0,0.0,2.5578
10.9,2,9.7034,-0.3151,2.0,20.0,10.0,2.0,0.9317,2.5578
10.9,3,9.4156,2.2264,2.0,20.0,10.0,2.0,2.1252,2.5578
10.9,4,7.697,-2.3116,2.0,20.0,10.0,2.0,0.9366,2.5578
10.9,5,6.8094,5.2519,2.0,20.0,10.0,2.0,1.9227,2.5578
11.0,1,12.6972,2.0702,2.0,20.0,10.0,2.0,0.0,2.512
11.0,2,9.8208,-0.2873,2.0,20.0,10.0,2.0,0.9465,2.512
11.0,3,9.5987,2.2148,2.0,20.0,10.0,2.0,2.1562,2.512
11.0,4,7.8156,-2.272,2.0,20.0,10.0,2.0,0.9457,2.512
11.0,5,6.8646,5.2436,2.0,20.0,10.0,2.0,2.0104,2.512
11.1,1,12.8155,2.1383,2.0,20.0,10.0,2.0,0.0,2.4728
11.1,2,9.9379,-0.2568,2.0,20.0,10.0,2.0,0.9624,2.4728
11.1,3,9.7906,2.2117,2.0,20.0,10.0,2.0,2.1823,2.4728
11.1,4,7.9339,-2.2291,2.0,20.0,10.0,2.0,0.9551,2.4728
11.1,5,6.9168,5.2354,2.0,20.0,10.0,2.0,2.1024,2.4728
11.2,1,12.933,2.2096,2.0,20.0,10.0,2.0,0.0,2.4423
11.2,2,10.0543,-0.2231,2.0,20.0,10.0,2.0,0.9795,2.4423
11.2,3,9.9905,2.2183,2.0,20.0,10.0,2.0,2.2031,2.4423
11.2,4,8.052,-2.183,2.0,20.0,10.0,2.0,0.9646,2.4423
11.2,5,6.9658,5.2273,2.0,20.0,10.0,2.0,2.1989,2.4423
11.3,1,13.0522,2.2841,2.0,20.0,10.0,2.0,0.0,2.4218
11.3,2,10.17,-0.186,2.0,20.0,10.0,2.0,0.9997,2.4218
11.3,3,10.1897,2.2357,2.0,20.0,10.0,2.0,2.2226,2.4218
11.3,4,8.1696,-2.1335,2.0,20.0,10.0,2.0,0.9764,2.4218
11.3,5,7.0116,5.2193,2.0,20.0,10.0,2.0,2.3017,2.4218
11.4,1,13.1738,2.362,2.0,20.0,10.0,2.0,0.0,2.4115
11.4,2,10.2849,-0.1451,2.0,20.0,10.0,2.0,1.0233,2.4115
11.4,3,10.3877,2.2642,2.0,20.0,10.0,2.0,2.2402,2.4115
11.4,4,8.2872,-2.0809,2.0,20.0,10.0,2.0,0.991,2.4115
11.4,5,7.0545,5.2112,2.0,20.0,10.0,2.0,2.4115,2.4115
11.5,1,13.2975,2.4433,2.0,20.0,10.0,2.0,0.0,2.4111
11.5,2,10.3996,-0.1002,2.0,20.0,10.0,2.0,1.0496,2.4111
11.5,3,10.5837,2.3039,2.0,20.0,10.0,2.0,2.2554,2.4111
11.5,4,8.4051,-2.0249,2.0,20.0,10.0,2.0,1.0078,2.4111
11.5,5,7.0948,5.2031,2.0,20.0,10.0,2.0,2.5279,2.4111
11.6,1,13.4232,2.5283,2.0,20.0,10.0,2.0,0.0,2.42
11.6,2,10.5142,-0.0508,2.0,20.0,10.0,2.0,1.0778,2.42
11.6,3,10.7771,2.3548,2.0,20.0,10.0,2.0,2.2675,2.42
11.6,4,8.5234,-1.9657,2.0,20.0,10.0,2.0,1.0265,2.42
11.6,5,7.1321,5.1948,2.0,20.0,10.0,2.0,2.6509,2.42
11.7,1,13.5506,2.6169,2.0,20.0,10.0,2.0,0.0,2.4373
11.7,2,10.629,0.0031,2.0,20.0,10.0,2.0,1.1074,2.4373
11.7,3,10.9673,2.4168,2.0,20.0,10.0,2.0,2.2762,2.4373
11.7,4,8.6426,-1.9032,2.0,20.0,10.0,2.0,1.0465,2.4373
11.7,5,7.1655,5.1855,2.0,20.0,10.0,2.0,2.7817,2.4373
11.8,1,13.6796,2.7093,2.0,20.0,10.0,2.0,0.0,2.4622
11.8,2,10.7443,0.0617,2.0,20.0,10.0,2.0,1.1377,2.4622
11.8,3,11.1535,2.4897,2.0,20.0,10.0,2.0,2.2811,2.4622
11.8,4,8.7626,-1.8372,2.0,20.0,10.0,2.0,1.0676,2.4622
11.8,5,7.1957,5.1757,2.0,20.0,10.0,2.0,2.9193,2.4622
11.9,1,13.81,2.8054,2.0,20.0,10.0,2.0,0.0,2.4857
11.9,2,10.8733,0.1145,2.0,20.0,10.0,2.0,1.164,2.4857
11.9,3,11.3352,2.5733,2.0,20.0,10.0,2.0,2.2821,2.4857
11.9,4,8.8836,-1.7677,2.0,20.0,10.0,2.0,1.0894,2.4857
11.9,5,7.2234,5.1655,2.0,20.0,10.0,2.0,3.0627,2.4857
12.0,1,13.9417,2.9052,2.0,20.0,10.0,2.0,0.0,2.4415
12.0,2,11.0029,0.1736,2.0,20.0,10.0,2.0,1.1902,2.4415
12.0,3,11.5118,2.6671,2.0,20.0,10.0,2.0,2.279,2.4415
12.0,4,9.0057,-1.6947,2.0,20.0,10.0,2.0,1.1117,2.4415
12.0,5,7.2492,5.1553,2.0,20.0,10.0,2.0,3.2112,2.4415
12.1,1,14.0744,3.0087,2.0,20.0,10.0,2.0,0.0,2.4035
12.1,2,11.1332,0.2389,2.0,20.0,10.0,2.0,1.216,2.4035
12.1,3,11.6827,2.771,2.0,20.0,10.0,2.0,2.2717,2.4035
12.1,4,9.129,-1.6179,2.0,20.0,10.0,2.0,1.1343,2.4035
12.1,5,7.2734,5.1451,2.0,20.0,10.0,2.0,3.3644,2.4035
12.2,1,14.2082,3.1157,2.0,20.0,10.0,2.0,0.0,2.3721
12.2,2,11.2644,0.31,2.0,20.0,10.0,2.0,1.241,2.3721
12.2,3,11.8474,2.8845,2.0,20.0,10.0,2.0,2.2603,2.3721
12.2,4,9.2535,-1.5375,2.0,20.0,10.0,2.0,1.1568,2.3721
12.2,5,7.2962,5.1353,2.0,20.0,10.0,2.0,3.5216,2.3721
12.3,1,14.3428,3.2263,2.0,20.0,10.0,2.0,0.0,2.3476
12.3,2,11.3966,0.3866,2.0,20.0,10.0,2.0,1.265,2.3476
12.3,3,12.0054,3.007,2.0,20.0,10.0,2.0,2.2448,2.3476
12.3,4,9.3792,-1.4533,2.0,20.0,10.0,2.0,1.1791,2.3476
12.3,5,7.3179,5.1257,2.0,20.0,10.0,2.0,3.6827,2.3476
12.4,1,14.4781,3.3403,2.0,20.0,10.0,2.0,0.0,2.3304
12.4,2,11.53,0.4686,2.0,20.0,10.0,2.0,1.2879,2.3304
12.4,3,12.1565,3.1381,2.0,20.0,10.0,2.0,2.2256,2.3304
12.4,4,9.5061,-1.3654,2.0,20.0,10.0,2.0,1.2012,2.3304
12.4,5,7.3386,5.1167,2.0,20.0,10.0,2.0,3.8472,2.3304
12.5,1,14.614,3.4577,2.0,20.0,10.0,2.0,0.0,2.3207
12.5,2,11.6645,0.5558,2.0,20.0,10.0,2.0,1.3096,2.3207
12.5,3,12.3004,3.277,2.0,20.0,10.0,2.0,2.2031,2.3207
12.5,4,9.6343,-1.2739,2.0,20.0,10.0,2.0,1.2228,2.3207
12.5,5,7.3584,5.1081,2.0,20.0,10.0,2.0,4.0149,2.3207
12.6,1,14.7505,3.5784,2.0,20.0,10.0,2.0,0.0,2.3187
12.6,2,11.8001,0.648,2.0,20.0,10.0,2.0,1.33,2.3187
12.6,3,12.437,3.4231,2.0,20.0,10.0,2.0,2.178,2.3187
12.6,4,9.7635,-1.1786,2.0,20.0,10.0,2.0,1.2439,2.3187
12.6,5,7.3773,5.1001,2.0,20.0,10.0,2.0,4.1857,2.3187
12.7,1,14.8874,3.7023,2.0,20.0,10.0,2.0,0.0,2.3243
12.7,2,11.9368,0.745,2.0,20.0,10.0,2.0,1.3491,2.3243
12.7,3,12.5665,3.5755,2.0,20.0,10.0,2.0,2.1509,2.3243
12.7,4,9.8938,-1.0797,2.0,20.0,10.0,2.0,1.2644,2.3243
12.7,5,7.3954,5.0928,2.0,20.0,10.0,2.0,4.3593,2.3243
12.8,1,15.0107,3.8225,2.0,20.0,10.0,2.0,0.0,2.3234
12.8,2,12.0745,0.8467,2.0,20.0,10.0,2.0,1.3523,2.3234
12.8,3,12.689,3.7336,2.0,20.0,10.0,2.0,2.1135,2.3234
12.8,4,10.0251,-0.9771,2.0,20.0,10.0,2.0,1.2691,2.3234
12.8,5,7.4127,5.0862,2.0,20.0,10.0,2.0,4.5203,2.3234
12.9,1,15.1366,3.9459,2.0,20.0,10.0,2.0,0.0,2.333
12.9,2,12.2116,0.9522,2.0,20.0,10.0,2.0,1.3576,2.333
12.9,3,12.8041,3.8972,2.0,20.0,10.0,2.0,2.0756,2.333
12.9,4,10.155,-0.8724,2.0,20.0,10.0,2.0,1.278,2.333
12.9,5,7.4283,5.0799,2.0,20.0,10.0,2.0,4.6867,2.333
13.0,1,15.2648,4.0729,2.0,20.0,10.0,2.0,0.0,2.3524
13.0,2,12.3482,1.0616,2.0,20.0,10.0,2.0,1.365,2.3524
13.0,3,12.9125,4.0652,2.0,20.0,10.0,2.0,2.0384,2.3524
13.0,4,10.2824,-0.7665,2.0,20.0,10.0,2.0,1.2922,2.3524
13.0,5,7.443,5.0746,2.0,20.0,10.0,2.0,4.8576,2.3524
13.1,1,15.3952,4.2037,2.0,20.0,10.0,2.0,0.0,2.381
13.1,2,12.4842,1.1728,2.0,20.0,10.0,2.0,1.3758,2.381
13.1,3,13.0144,4.2373,2.0,20.0,10.0,2.0,2.0029,2.381
13.1,4,10.4083,-0.6592,2.0,20.0,10.0,2.0,1.3109,2.381
13.1,5,7.457,5.0704,2.0,20.0,10.0,2.0,5.0326,2.381
13.2,1,15.5273,4.3386,2.0,20.0,10.0,2.0,0.0,2.4176
13.2,2,12.6198,1.2863,2.0,20.0,10.0,2.0,1.3896,2.4176
13.2,3,13.1108,4.4125,2.0,20.0,10.0,2.0,1.9705,2.4176
13.2,4,10.5331,-0.5502,2.0,20.0,10.0,2.0,1.3336,2.4176
13.2,5,7.4705,5.0676,2.0,20.0,10.0,2.0,5.2113,2.4176
13.3,1,15.6612,4.4778,2.0,20.0,10.0,2.0,0.0,2.4611
