time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
4.9,2,4.2596,2.9922,2.0,20.0,20.0,2.0,1.1247,2.7271
4.9,3,4.0387,7.047,2.0,20.0,20.0,2.0,1.2903,2.7271
4.9,4,13.7954,12.4153,2.0,20.0,20.0,2.0,12.3056,2.7271
4.9,5,11.9484,14.4217,2.0,20.0,20.0,2.0,9.5892,2.7271
5.0,1,7.304,5.6476,2.0,20.0,20.0,2.0,0.0,2.7768
5.0,2,4.3795,3.0703,2.0,20.0,20.0,2.0,1.0899,2.7768
5.0,3,4.1499,7.1234,2.0,20.0,20.0,2.0,1.2676,2.7768
5.0,4,13.6635,12.2649,2.0,20.0,20.0,2.0,12.0058,2.7768
5.0,5,11.7835,14.3085,2.0,20.0,20.0,2.0,9.2926,2.7768
5.1,1,7.4072,5.6824,2.0,20.0,20.0,2.0,0.0,2.8268
5.1,2,4.4958,3.142,2.0,20.0,20.0,2.0,1.0595,2.8268
5.1,3,4.2584,7.1943,2.0,20.0,20.0,2.0,1.2482,2.8268
5.1,4,13.5309,12.1152,2.0,20.0,20.0,2.0,11.7093,2.8268
5.1,5,11.6179,14.1964,2.0,20.0,20.0,2.0,9.0003,2.8268
5.2,1,7.5097,5.7136,2.0,20.0,20.0,2.0,0.0,2.8772
5.2,2,4.6092,3.2078,2.0,20.0,20.0,2.0,1.0328,2.8772
5.2,3,4.3645,7.26,2.0,20.0,20.0,2.0,1.2317,2.8772
5.2,4,13.3973,11.9664,2.0,20.0,20.0,2.0,11.4159,2.8772
5.2,5,11.4513,14.0857,2.0,20.0,20.0,2.0,8.7125,2.8772
5.3,1,7.6115,5.7412,2.0,20.0,20.0,2.0,0.0,2.9281
5.3,2,4.7199,3.268,2.0,20.0,20.0,2.0,1.0093,2.9281
5.3,3,4.4685,7.321,2.0,20.0,20.0,2.0,1.2177,2.9281
5.3,4,13.2623,11.8187,2.0,20.0,20.0,2.0,11.1257,2.9281
5.3,5,11.2835,13.977,2.0,20.0,20.0,2.0,8.4295,2.9281
5.4,1,7.7127,5.7654,2.0,20.0,20.0,2.0,0.0,2.9794
5.4,2,4.8284,3.3232,2.0,20.0,20.0,2.0,0.9887,2.9794
5.4,3,4.5708,7.3773,2.0,20.0,20.0,2.0,1.206,2.9794
5.4,4,13.1255,11.6729,2.0,20.0,20.0,2.0,10.8387,2.9794
5.4,5,11.114,13.8708,2.0,20.0,20.0,2.0,8.1517,2.9794
5.5,1,7.8134,5.7863,2.0,20.0,20.0,2.0,0.0,3.0304
5.5,2,4.935,3.3736,2.0,20.0,20.0,2.0,0.9706,3.0304
5.5,3,4.6715,7.4293,2.0,20.0,20.0,2.0,1.1964,3.0304
5.5,4,12.9856,11.5299,2.0,20.0,20.0,2.0,10.5548,3.0304
5.5,5,10.9424,13.768,2.0,20.0,20.0,2.0,7.8795,3.0304
5.6,1,7.9139,5.804,2.0,20.0,20.0,2.0,0.0,3.0788
5.6,2,5.0398,3.4194,2.0,20.0,20.0,2.0,0.9549,3.0788
5.6,3,4.7638,7.4599,2.0,20.0,20.0,2.0,1.2004,3.0788
5.6,4,12.8405,11.3923,2.0,20.0,20.0,2.0,10.2742,3.0788
5.6,5,10.7684,13.6694,2.0,20.0,20.0,2.0,7.6138,3.0788
5.7,1,8.0142,5.8187,2.0,20.0,20.0,2.0,0.0,3.1166
5.7,2,5.1432,3.4609,2.0,20.0,20.0,2.0,0.9416,3.1166
5.7,3,4.8552,7.4867,2.0,20.0,20.0,2.0,1.2057,3.1166
5.7,4,12.6845,11.2671,2.0,20.0,20.0,2.0,9.9986,3.1166
5.7,5,10.5914,13.5763,2.0,20.0,20.0,2.0,7.3553,3.1166
5.8,1,8.1146,5.8307,2.0,20.0,20.0,2.0,0.0,3.1065
5.8,2,5.2454,3.4984,2.0,20.0,20.0,2.0,0.9306,3.1065
5.8,3,4.9457,7.5099,2.0,20.0,20.0,2.0,1.2121,3.1065
